ID,input_noise,N_visible_drift_tiles,N_visible_obstacles,eye_x,eye_y,saccade_direction_x,saccade_direction_y,saccade_amplitude,saccLandSite_dist_to_closestObstacle,saccLandSite_dist_to_spaceship
LL13AE1,W,0.0,8.0,923.3440856933594,417.1629028320313,-1.12384033203125,-6.6201171875,0.1548394920130306,1.2436487187908565,3.318932983274962
AR02AA,S,0.0,0.0,-860.9349975585938,481.204345703125,-0.492431640625,4.96234130859375,0.1149903919471625,,36.34571331104111
LA22KK1,S,1.0,3.0,-603.3203430175781,332.90069580078125,12.503479003906278,-1.914306640625,0.2916795606291931,28.25556053558837,31.890475824699543
EL10RM1,N,0.0,3.0,-4207.842590332031,272.32379150390625,1.927734375,-0.5477294921875,0.0462118605679303,64.7452335827338,64.28732138941277
AR02AA,W,0.0,0.0,949.2090301513672,663.0290222167969,96.45509338378906,-257.8787841796875,6.323078895699928,,3.760260114421091
RE25EK,N,0.0,0.0,-64.72248840332031,819.6176300048828,-98.77993774414062,-7.4913330078125,2.283135994733452,,26.559643551894723
ZC12VE,N,0.0,3.0,1059.5560607910156,765.1322174072266,-4.3074951171875,-5.960845947265625,0.1695858471621905,0.7597433877739554,11.3675363814291
EI13RE1,N,0.0,5.0,1173.6053466796875,927.420867919922,35.92596435546872,-15.01837158203125,0.8978300191166144,5.439426806789174,15.549002554154075
OL01AC1,S,0.0,0.0,1132.5843200683594,374.643310546875,152.40670776367188,-427.1258239746094,10.343625837249458,,10.535704035038728
LA22KK1,S,0.0,7.0,1441.6746673583984,606.6318359375,3.167999267578125,0.96807861328125,0.0763867274179889,5.003775002389209,13.482772969823255
IT02IT1,N,0.0,3.0,979.76171875,796.3151245117188,0.0,0.0,0.0,1.8960693646977127,11.97362583185795
RO25EA1,W,0.0,0.0,1250.982879638672,49.508056640625,-2.84906005859375,-3.91131591796875,0.1115832847016951,,8.468864858855927
ON27IN1,N,0.0,7.0,1404.8946838378906,1531.0502014160156,-293.53289794921875,531.4837951660156,13.73152363402928,27.70544317603057,35.91211534281134
AM19EA1,S,1.0,1.0,707.6359405517578,647.0221710205078,2223.1114654541016,305.2003173828125,42.08551658499735,37.87113616321373,40.08441572360677
LL13AE1,S,0.0,0.0,916.0448303222656,618.018310546875,515.5129699707031,-546.67236328125,16.825876364635448,,11.759029085207052
RO25EA1,S,0.0,0.0,1118.7198486328125,371.8953247070313,-158.64642333984375,50.18841552734375,3.831263769869509,,3.5053720830325883
LA22KK1,W,0.0,4.0,-2655.1085815429688,600.8088989257812,3.85693359375,1.007171630859375,0.0919207902943593,52.778110898114925,55.53857590615531
AM19EA1,N,0.0,8.0,867.8393249511719,453.64154052734375,48.48088073730469,-182.0897827148437,4.336852347043687,4.54344772281746,0.8695424673438833
RO25EA1,N,0.0,0.0,939.8484497070312,718.796875,98.33758544921876,-393.14154052734375,9.26333473814965,,2.488903323802322
AE07EM1,S,0.0,1.0,995.8131561279296,888.0258483886719,73.91195678710939,-152.26983642578125,3.8970193284014303,13.92557774328886,10.931986468140156
OL01AC1,N,0.0,0.0,928.21826171875,409.41162109375,-3.090911865234375,-23.17559814453125,0.539130998612116,,2.759646614453186
OR13UN1,N,0.0,11.0,879.9938049316406,402.558837890625,-43.260101318359375,44.47845458984376,1.430456809801892,0.4831976446257149,4.884847345657351
AN10HA1,W,0.0,5.0,1141.4300537109375,617.0299835205078,119.977783203125,-383.0455627441406,9.176657600043631,6.204683467886347,7.100543657798229
AM19EA1,N,0.0,3.0,910.680419921875,577.8210906982422,55.86064147949219,-184.7234802246093,4.441196382267933,3.597779121368537,2.850892731956031
OK01UE,N,0.0,4.0,1047.4802856445312,515.77734375,-16.146911621093757,-9.9962158203125,0.43790550153329,1.7257153385782318,5.703032998944129
MO07LN1,W,0.0,4.0,995.7201995849608,522.3898468017578,66.04237365722656,-120.95639038085938,3.174598099889865,4.662163182987108,3.913152920370577
AM19EA1,W,0.0,2.0,908.1268920898438,442.4360656738281,9.334487915039062,-222.4615478515625,5.12066214701599,8.63044490770796,1.4281987390005249
RE25EK,N,0.0,0.0,2135.173828125,327.34539794921875,394.00390625,115.7781982421875,9.384784022733232,,32.52837905055546
OC19AS1,W,0.0,2.0,696.8701934814453,710.097900390625,-18.73802185058595,-8.20733642578125,0.471706636063723,4.806485770226149,11.65397900416566
AR02AA,W,1.0,0.0,6216.09521484375,387.3948287963867,-0.4853515625,0.567413330078125,0.0172178700284977,,64.72733029778747
RO25EA1,N,0.0,6.0,1020.6992797851562,574.7349853515625,0.94580078125,-6.5235595703125,0.1520016685757418,2.9380609964488142,7.015988566722005
AN10HA1,S,0.0,0.0,972.8572998046876,467.2318115234375,-5.0628662109375,22.447021484375,0.5306018747470652,,5.062420146402312
LA22KK1,W,0.0,4.0,662.0644226074219,460.6591339111328,639.7905578613281,174.48764038085938,14.943672277768265,5.8907359178175005,11.47337064310423
RE25EK,S,1.0,2.0,724.9049682617188,383.0511322021485,336.0392761230469,-381.37310791015625,11.561540139518836,2.465905945832527,6.630915784110244
VE21IR1,N,0.0,1.0,915.9823608398438,722.4046936035156,282.0284118652344,-348.47857666015625,10.22760109183328,11.910146991250537,6.092750007938394
AG11ER1,N,0.0,0.0,400.44049072265625,1778.673828125,0.04693603515625,9.45074462890625,0.2179299573680081,,33.03722840623492
ON27IN1,N,0.0,3.0,1024.0810546875,380.3856506347656,584.6333923339844,-1060.4934692382812,25.983150323751595,20.518940214461267,24.90914146898216
FR04AN,S,0.0,2.0,849.9212799072266,375.98231506347656,50.03237915039061,-83.50592041015625,2.2436187274158383,6.068860507643815,1.3495015303962823
LJ28VA1,S,0.0,1.0,740.537109375,547.1114654541016,94.4998779296875,-3.5010986328125,2.179551773635367,7.845277573050967,6.847065821187762
AM19EA1,N,1.0,6.0,925.6116180419922,523.8733215332031,4.7292327880859375,110.04962158203124,2.5383562687771697,1.8444006212945403,8.349933599284435
LJ28VA1,S,0.0,1.0,1057.8162231445312,355.5090026855469,-4.72882080078125,1.79327392578125,0.1166209968801643,3.798781949024179,3.042372972700313
EH08OI1,S,1.0,2.0,864.2144317626953,626.5298767089844,-17.081314086914077,-9.97628784179686,0.4561336022968198,12.104658841231348,8.304004672229789
OR13UN1,N,0.0,4.0,877.0034790039062,396.188720703125,12.56283569335936,-49.82257080078125,1.1846690437062686,4.648861948661253,2.302792867842422
AM19EA1,N,1.0,5.0,861.241455078125,715.0510864257812,-14.1163330078125,-3.326690673828125,0.3344269760893574,7.801849994689353,10.365213693950611
AR02AA,S,0.0,0.0,-750.3326416015625,471.3372802734375,31.45001220703125,-3.885498046875,0.730691888183675,,34.13512910582485
AR02AA,S,0.0,0.0,-433.938720703125,491.0436706542969,-311.53466796875,7.146087646484375,7.148364172664767,,34.61001061940241
LA22KK1,S,0.0,4.0,-2532.6876525878906,159.7364959716797,-157.2181396484375,15.143585205078123,3.637238236046128,55.52058536943526,55.71979418893594
OR13UN1,W,0.0,7.0,876.8115539550781,550.8561248779297,12.486480712890623,-0.502471923828125,0.2881611232723499,3.9562414871991294,6.605295060318934
LJ28VA1,N,0.0,1.0,897.1210632324219,451.6466979980469,-50.16896057128906,-91.90496826171876,2.4130390112197406,7.825306479532618,3.217739337493452
IT02IT1,W,0.0,6.0,1014.185546875,616.5822143554688,54.4228515625,-185.37481689453125,4.446092614322357,3.949558848908629,4.5514351533156745
EL10RM1,W,0.0,8.0,874.7889251708984,457.5339965820313,200.70962524414065,-286.5924987792969,8.01543273157787,0.8664558274962819,3.610061602104925
LA22KK1,S,0.0,8.0,819.7099761962891,815.5787658691406,118.03460693359376,104.62954711914062,3.632337482353177,4.976904894152183,14.66895182431414
AM19EA1,W,0.0,1.0,914.3311462402344,478.6913757324219,5.093719482421875,-120.04266357421876,2.768443928148033,4.04698917194747,2.1930904255802006
AR02AA,S,0.0,4.0,-772.6231689453125,504.6774291992188,-12.90423583984375,3.980865478515625,0.31139813694484,35.469417904557865,35.24701958657213
AR02AA,N,0.0,0.0,814.1682281494141,108.08963012695312,4.525482177734375,-14.660736083984403,0.3538027407548718,,5.11597887078305
AR02AA,N,1.0,2.0,1387.1837615966797,638.5244750976562,-5.493774414062528,-33.0140380859375,0.7717051225264633,8.519417234103305,12.34033741197445
RE25EK,W,0.0,0.0,2503.0250244140625,209.9759216308593,-56.5269775390625,-6.2225341796875,1.311122047998603,,31.017034947700164
OR13UN1,S,0.0,6.0,4421.090744018555,222.5297698974609,-152.57855224609375,-12.38909912109375,3.5254904025606386,51.41662463641868,53.1476235156102
OC19AS1,W,0.0,0.0,915.383819580078,100.580322265625,3.45635986328125,69.83477783203125,1.6118925069005576,,2.9786099416394167
LL13AE1,S,0.0,0.0,640.1835784912109,1729.1257934570312,58.8671112060547,-21.67657470703125,1.4462367366176625,,30.436269640037064
AN10HA1,W,0.0,7.0,1089.3545532226562,1049.0442199707031,13.411865234375,0.816558837890625,0.3098389557179334,6.687369598398893,17.719932610730773
LA22KK1,S,0.0,5.0,17.569061279296875,402.9669189453125,-11.177978515625,1.23187255859375,0.2593160284025727,19.10030030269297,21.06579210070697
AR02AA,S,0.0,0.0,-1939.72265625,245.0147399902344,-121.566650390625,3.676116943359375,2.80229648073238,,50.55523679452664
AG11ER1,N,0.0,0.0,459.876220703125,2181.806884765625,32.57359313964841,-61.713623046875,1.6087205134492786,,37.50311769838968
IT02IT1,S,0.0,7.0,953.8776550292968,416.68890380859375,-0.662139892578125,-6.82275390625,0.1580672404829885,3.96425322129304,3.221877320116039
AM19EA1,N,0.0,2.0,936.9569702148438,604.0234222412109,-84.03756713867186,189.13494873046875,4.76148370352083,14.83226119399942,12.103507874013577
ON27IN1,S,1.0,4.0,861.3665771484375,685.786376953125,-37.2696533203125,-12.416107177734377,0.9057757920748354,6.949699192362704,9.67878276506477
LA22KK1,S,0.0,4.0,-4757.922210693359,-34.3944091796875,238.8065185546876,-22.6591796875,5.514374290804334,65.43436587651578,65.62113467890765
AM19EA1,W,0.0,7.0,952.1430206298828,787.6501159667969,149.683349609375,-168.39050292968753,5.181129116115062,4.544401549729242,8.67842022542346
AE07EM1,W,0.0,10.0,1059.2229309082031,590.8391418457031,208.7791748046875,-313.6310119628906,8.622323262494296,1.9636955100344675,7.204391376060551
OR13UN1,W,0.0,0.0,922.366928100586,566.3555450439453,-14.906906127929688,15.24676513671875,0.4916881756067172,,7.226493432861612
AN10HA1,W,0.0,4.0,1090.8709106445312,427.82008361816406,167.33499145507812,-558.5901489257812,13.207283094413512,8.574078252287208,11.447486067705206
TE26EI1,N,0.0,5.0,999.613525390625,409.298828125,1.75732421875,-79.98883056640625,1.8443007497938524,3.892852375968889,1.749793938777825
RE25EK,N,0.0,8.0,885.49365234375,641.5964202880859,141.58932495117188,-162.98529052734372,4.965990673073444,2.8592941655539503,5.083717179405631
OL01AC1,S,0.0,5.0,987.1258239746094,403.97265625,-11.808990478515623,7.0791015625,0.3174850999458564,3.074202256688023,3.2858930053396187
ON27IN1,N,0.0,4.0,993.0036010742188,559.9447326660156,39.217529296875,-58.89801025390625,1.6312429623262314,6.388467446290709,5.606874681985647
OR13UN1,N,0.0,1.0,834.9599456787109,592.5787963867188,-93.67396545410156,288.4892578125,6.959853990614791,17.89829669475874,14.596013161733998
OR13UN1,W,0.0,8.0,597.6713409423828,365.37975311279297,2.79962158203125,-9.66326904296875,0.2319910602186734,1.922719112116098,8.329184408869018
EU29TT1,S,0.0,0.0,979.8368530273438,708.7064819335938,60.565521240234375,-182.5417175292969,4.42611522165074,,6.209533907807642
OK01UE,W,0.0,1.0,996.3524780273438,434.6050415039063,48.22848510742187,-77.7161865234375,2.10816761319363,5.880864026816012,2.8918922176702058
AE07EM1,N,0.0,12.0,1074.8002014160156,774.4985046386719,229.58984375,-365.8107604980469,9.860598035554045,6.797524777951107,8.623947980031685
OR13UN1,S,0.0,6.0,2648.5020294189453,432.51461029052734,-83.0960693359375,-4.934234619140632,1.9188014200807688,27.94402706539277,33.08920791124808
OL01AC1,W,1.0,6.0,958.20703125,414.2023315429688,-6.150421142578125,16.6976318359375,0.4103194847058908,5.232300301873772,3.705349914678367
RO25EA1,W,0.0,0.0,993.6298217773438,672.36767578125,-20.50131225585937,59.68756103515625,1.4549713970031095,,10.54319892742124
AR02AA,W,0.0,1.0,1129.9172058105469,713.3879699707031,327.0442810058594,-323.137451171875,10.483127215373624,6.907589409015252,11.757011118678
AR02AA,W,0.0,9.0,1523.538116455078,570.6509399414062,6.652801513671903,2.32977294921875,0.1625438464780347,6.905315858688829,14.681523962172218
OR13UN1,S,0.0,0.0,599.4010772705078,457.1544799804688,-2.043853759765625,2.51556396484375,0.0747401043216755,,9.233859752628014
ON27IN1,S,0.0,7.0,976.0905151367188,560.1326293945312,31.38714599609375,-33.089508056640625,1.0515688029517063,3.648257917338308,6.031793464567374
AR02AA,S,0.0,1.0,-742.08544921875,496.4103393554688,691.85546875,-166.27365112304688,15.980338419354917,30.293853405577824,22.042461472997736
ON27IN1,N,0.0,6.0,969.4973754882812,785.4549865722656,249.88455200195312,-545.9499816894531,13.58487988436629,5.929105083087101,6.136243667326003
AM19EA1,W,0.0,1.0,948.1850738525392,577.7845764160156,-87.68373107910156,200.902099609375,5.041640016739103,12.816491751804191,11.758585698887265
LA22KK1,S,0.0,0.0,-433.7046813964844,-212.22018432617188,685.4003601074219,-375.1603088378906,17.456622022822174,,20.676627938148503
OL01AC1,N,0.0,0.0,958.3111572265624,319.6058349609375,-0.810455322265625,-4.95068359375,0.1156791433504229,,1.0327675794923377
OL01AC1,W,0.0,0.0,1055.9275817871094,360.2105407714844,36.153717041015625,-28.37139892578125,1.0596145562005268,,3.484493278612892
OL01AC1,N,0.0,2.0,912.1217041015624,625.4769897460938,-3.8023834228515625,1.49932861328125,0.0942507616936289,8.460242510522272,8.24146329491937
AR02AA,N,0.0,0.0,998.5081481933594,383.3768310546875,383.9368286132813,-518.1620483398438,14.550002838232482,,13.344993479090462
IT02IT1,W,0.0,0.0,494.9202728271485,843.5709838867188,290.1361694335937,128.2933349609375,7.275883304003192,,22.783444319429968
LJ28VA1,S,0.0,5.0,1524.0269775390625,254.8912506103516,18.256256103515568,-27.3316650390625,0.7578734162390922,9.960174715822577,13.353549448797846
RO25EA1,N,0.0,3.0,997.060577392578,568.01025390625,-37.97259521484375,230.72998046875,5.376228171942346,3.1146695740425674,12.013770213839807
AM19EA1,N,0.0,1.0,1162.9791717529297,25.43051147460937,-206.19737243652344,-183.4657592773437,6.338448182829983,11.277869662299873,9.774495626811522
AR02AA,S,2.0,8.0,1406.7816925048828,635.4411010742188,2.779571533203125,0.3896102905273295,0.0647217606810964,11.02579668394318,13.23244691229435
LA22KK1,S,0.0,0.0,1141.0502014160156,493.5301055908203,-577.568473815918,-551.4314880371094,17.816422011172847,,11.597531848171553
LL13AE1,W,0.0,4.0,993.6134338378906,396.17376708984375,-5.492828369140625,16.25585937499998,0.3956648215758234,4.64890242193612,3.373364448662944
LA22KK1,S,0.0,2.0,-75.2269287109375,402.9127655029297,98.68569946289064,-10.418594360351562,2.287062350095128,25.68029673324056,20.69348020936932
EI13RE1,S,1.0,1.0,1172.991241455078,244.48768615722656,72.872314453125,75.18408203125,2.412992032247605,6.993774875011066,6.7949280664123775
IT02IT1,N,0.0,4.0,1066.4993896484375,779.6402587890625,2.528869628906264,-40.5647888183594,0.9371312765297816,6.995711337372718,10.999899878236189
LA22KK1,N,0.0,0.0,-1788.5354614257812,703.2640380859375,-44.15905761718756,3.35009765625,1.0210985165469768,,48.62364236109172
RE25EK,S,0.0,0.0,847.8032989501953,577.9984741210938,-114.53256225585936,184.40313720703125,4.992973199401719,,12.25284378850977
AM19EA1,S,0.0,9.0,860.2140502929688,479.75042724609375,15.822998046875,-97.88201904296876,2.2851872843598926,1.945308204921789,3.141117653670641
RE25EK,S,0.0,3.0,538.7350158691406,692.5514678955078,954.2619934082032,144.20452880859375,21.226902339715256,13.154907011239072,17.472876946260406
AM19EA1,S,0.0,1.0,905.6469573974608,606.7879791259766,-90.73869323730467,293.326416015625,7.044453298972204,2.68883360125511,14.558228710279929
LA22KK1,S,0.0,1.0,1097.7269897460938,502.1748352050781,20.77490234375,3.445587158203139,0.4855888456562101,8.999319834265602,6.597118110834772
FR04AN,S,0.0,13.0,857.2578430175781,409.5038146972656,22.919891357421875,-60.60333251953125,1.4937395014077786,2.4394997866050927,2.49001976423688
AN10HA1,W,0.0,11.0,1017.6187744140624,470.6275634765625,269.573486328125,-738.1291809082031,17.550110941383362,7.388713299840371,14.27948677114435
OL01AC1,N,0.0,0.0,896.2060546875,388.251708984375,-23.62593078613281,-184.37860107421875,4.278449001615468,,2.41726874572441
AR02AA,W,0.0,1.0,966.9711303710938,518.2419128417969,41.20916748046875,-167.57992553710938,3.9730320704051567,3.2797011720633664,2.239521276104563
LL13AE1,N,0.0,0.0,1062.5236511230469,471.267822265625,195.77761840820312,-1113.0162353515625,24.457173853812755,,21.14857314013209
IT02IT1,S,0.0,0.0,964.8012084960938,453.7996826171875,28.411895751953125,-157.162841796875,3.677762293721174,,1.0929863638208694
LA22KK1,W,1.0,4.0,1417.326904296875,383.64588928222656,252.874267578125,-13.33367919921875,5.819133444767347,15.493898416234844,16.22802697401198
AG11ER1,N,0.0,11.0,1156.1114196777344,835.2982788085938,-31.077880859375,-5.81524658203125,0.729035330592184,3.771563001940304,13.24936815633363
RE25EK,S,0.0,0.0,21.895263671875,799.8745269775391,-63.23550415039063,-3.127899169921875,1.4596385052910927,,24.38116741045813
AR02AA,S,1.0,1.0,1026.9566955566406,687.13232421875,-150.9923858642578,675.3602294921875,15.563434730505584,15.949623414632812,23.78822617546409
TE26EI1,S,0.0,3.0,1042.1038818359375,537.45947265625,99.55746459960938,-252.3880004882812,6.231648415529322,6.268992291586609,4.333008468836111
OK01UE,N,0.0,13.0,990.002899169922,542.6439819335938,6.71624755859375,-25.47528076171875,0.6074936438143845,2.323891302095785,5.7645289131606665
AE07EM1,W,0.0,4.0,871.0155944824219,483.0118408203125,-6.556762695312514,-34.2254638671875,0.8035174537897581,1.7509814713013274,4.600934311275739
OK01UE,W,0.0,3.0,672.2173461914062,520.0217895507812,29.14759826660156,-241.09472656250003,5.582246540482587,3.8233732592238425,5.809255142913945
IT02IT1,S,0.0,2.0,1071.1203918457031,666.9544677734375,32.00509643554687,-26.35931396484375,0.956011054413054,3.4653342603854145,9.133456030610462
RE25EK,N,0.0,0.0,1999.59033203125,-230.6714782714844,102.8348999023437,174.09088134765622,4.652231092047395,,25.665346801778306
LA22KK1,W,0.0,0.0,-279.4810791015625,792.4486694335938,4.8800048828125,1.45068359375,0.1173966152073171,,28.259987460904043
AE07EM1,S,0.0,5.0,1043.5709686279297,691.5222473144531,88.27999877929688,-98.08895874023438,3.0401783649861582,1.8682131739841643,8.449589043039651
AR02AA,N,0.0,0.0,2174.0104370117188,721.3184509277344,6.78802490234375,-33.41038513183595,0.7861136256049147,,27.54659472428437
TE26EI1,S,0.0,5.0,976.504150390625,435.2351684570313,4.433746337890625,-66.3350830078125,1.532693216192961,3.492476546091748,2.3623175925484454
LL13AE1,N,0.0,0.0,675.4305877685547,1876.9259033203125,-21.381072998046875,4.591064453125,0.5042593987111401,,33.413376319322126
AM19EA1,N,0.0,2.0,933.4170684814452,559.8234710693359,-78.09907531738281,216.892822265625,5.3005991933744045,7.788638633461809,11.737099315098993
RE25EK,N,0.0,1.0,421.87232971191406,779.4435424804688,-580.0284271240234,-58.75701904296875,13.204685562091424,28.01152355710748,25.778505089082984
LA22KK1,W,1.0,3.0,1436.8830261230469,476.95359802246094,-9.56103515625,3.246612548828139,0.2328344004132375,12.826004850373216,11.773823936968352
EL10RM1,N,0.0,4.0,1152.876033782959,462.1371154785156,106.2763710021973,37.86196899414062,2.599757725165364,4.189043762024695,8.743008778553989
ZC12VE,N,0.0,0.0,985.2007446289062,1021.1511688232422,-169.0136108398438,31.70853424072264,3.959031207792428,,17.74030829012694
ZC12VE,W,0.0,0.0,1008.2859497070312,474.0652465820313,80.28585815429686,-302.3033142089844,7.174838872095549,,3.836277102158131
OK01UE,W,1.0,12.0,1083.6241149902344,430.7506713867188,29.451507568359368,-22.29852294921875,0.8517669547240243,2.536972108802512,4.8513363471148905
RO25EA1,W,0.0,0.0,905.4097595214844,352.0701599121094,2.310455322265625,-22.03109741210936,0.5107959759397105,,1.7474909796804188
LA22KK1,N,1.0,6.0,1510.4854888916016,291.2225341796875,-375.8554992675781,-115.1080322265625,8.989832567464221,5.424630161712482,4.683789777234498
EU29TT1,N,0.0,0.0,975.9448394775392,261.17205810546875,52.732177734375,-238.5224609375,5.614945039097992,,5.068744917946151
AG11ER1,N,0.0,6.0,1464.4736938476562,870.3895874023438,-277.73707580566406,271.32977294921875,8.88156026433235,12.420270317103029,19.95711208209985
UD06AD,W,0.0,11.0,1008.6734619140624,563.8214111328125,0.0,0.0,0.0,3.6917657674021593,6.858688985269211
EL10RM1,N,0.0,5.0,-2950.185852050781,305.70361328125,-133.08447265625,3.260803222656264,3.066834326106296,57.4194678166663,58.39130242750208
OK01UE,S,0.0,1.0,987.494171142578,370.619140625,13.921478271484377,-99.96136474609376,2.3260152169775274,9.478824669445885,1.0933479960722554
AR02AA,W,0.0,3.0,980.3106994628906,439.1528015136719,-29.295196533203125,67.11465454101564,1.6881423227862395,5.620431804610655,5.4322799773124375
ON27IN1,S,0.0,3.0,988.7615356445312,413.7404174804688,27.75555419921875,-111.79901123046876,2.654374901514336,1.5576214683861995,1.6184364922431609
AR02AA,W,0.0,0.0,1024.3239860534668,398.3353729248047,-52.62469244003296,-70.7625732421875,2.032652161381223,,1.3886403742050002
OR13UN1,S,0.0,1.0,-4426.024291992188,843.9550323486328,19.60357666015625,-0.1945037841796875,0.4520592116639673,64.83783303200747,65.2552379235691
AR02AA,W,1.0,0.0,8984.080078125,654.545036315918,50.9873046875,-4.232025146484375,1.1796120081599728,,72.92657372505991
AR02AA,S,0.0,1.0,-884.8472900390625,513.4069213867188,-31.8460693359375,-5.033843994140625,0.743426376627743,40.5142114908117,37.19744156243526
AN10HA1,W,0.0,4.0,921.402587890625,371.6515350341797,124.44732666015624,-6.302001953124993,2.870950285633868,0.9028266022517868,3.050019311994288
AR02AA,S,0.0,4.0,1075.7774047851562,676.2654113769531,60.403076171875,-112.88052368164062,2.9495817732974143,8.826766667100738,7.912790588814163
OR13UN1,N,0.0,3.0,895.5498809814453,465.24266052246094,-3.18707275390625,5.24847412109375,0.1415924102044589,6.354007817260804,4.825307381059977
FR04AN,N,0.0,2.0,915.2278900146484,615.9952392578125,265.18089294433594,-484.1823120117188,12.52634431777339,1.2412409438129537,6.093382206079622
OL01AC1,W,1.0,8.0,1077.8512573242188,481.0337524414063,26.109100341796875,-42.584228515625,1.151683829651854,2.191482823519096,5.186348563752097
OR13UN1,S,0.0,1.0,707.5967864990234,601.6321411132812,-34.69671630859378,38.616455078125,1.1969370670259618,10.015177107181604,10.597032150073709
AN10HA1,W,0.0,5.0,980.2453002929688,787.4449462890625,-34.317352294921875,111.62841796875,2.690994402397109,10.478389427916458,14.20862298297696
AN10HA1,N,1.0,5.0,963.9196472167968,702.4434661865234,2.0130615234375,2.1102294921875,0.0672507282474561,1.1735726537339035,9.923873147547702
LL13AE1,W,0.0,2.0,1080.4700622558594,726.1229248046875,520.2674255371094,-727.7855834960938,19.80150428928013,13.951211582834668,15.765324142375183
EH08OI1,N,0.0,7.0,953.1586303710938,476.7905883789063,5.017181396484375,-37.2830810546875,0.8674079744487693,3.466981802453544,3.903871681714008
MO07LN1,S,0.0,0.0,1029.6913299560547,428.1156005859375,124.2437744140625,-289.2679214477539,7.221106058669969,,5.496868314474044
ON27IN1,N,0.0,6.0,792.6004486083984,508.8500061035156,6.34686279296875,-56.631134033203125,1.3138242391881862,5.438841517755435,5.500215248978917
AE07EM1,W,0.0,0.0,583.3727111816406,1581.7843627929688,22.381759643554688,-94.4505615234375,2.237149441266136,,27.00265796619772
LL13AE1,W,0.0,0.0,950.7206115722656,474.24755859375,5.799285888671875,-187.837646484375,4.325248818751738,,0.382832183598942
AR02AA,S,0.0,3.0,1014.6079711914062,702.1033935546875,36.71713256835938,103.0953369140625,2.521955245588148,3.1810149371657674,12.348914043078413
EL10RM1,S,1.0,1.0,1104.6067199707031,387.2610778808594,269.86740112304693,-79.2476806640625,6.458248749984937,17.739842667279113,9.643315141213575
LA22KK1,N,0.0,3.0,1070.273895263672,524.5185089111328,19.936340332031307,9.75790405273439,0.511818608344086,1.613695744619397,6.823420438924623
LA22KK1,S,0.0,2.0,952.00244140625,539.95263671875,-398.6744995117188,-102.36215209960938,9.405957673976683,16.807845702836918,9.914742237050122
OR13UN1,S,0.0,1.0,3955.642135620117,295.4735565185547,32.8494873046875,1.632415771484375,0.7583792728867439,49.911930178812206,50.68977852502939
EL10RM1,S,0.0,1.0,1071.3055114746094,576.5497131347656,-92.1126708984375,105.58065795898438,3.227531028678112,13.888849829436426,9.434992895346458
AN10HA1,W,0.0,0.0,925.2141418457032,667.0547943115234,-74.2023468017578,77.61230468749997,2.474490127817212,,11.06072225879625
VE21IR1,W,0.0,0.0,544.2168121337891,1817.7601928710933,5.041549682617188,-3.4306640625,0.1406178554959548,,32.721774367325004
ON27IN1,W,0.0,0.0,702.5219573974609,2094.539306640625,0.0,0.0,0.0,,36.54769537102919
LA22KK1,N,0.0,0.0,504.3968505859375,729.7300872802734,-1539.8828125,0.5758819580078125,31.788339230452458,,39.414890750628444
OK01UE,S,0.0,0.0,1058.7594909667969,817.815185546875,0.0,0.0,0.0,,12.651476073723806
OR13UN1,W,0.0,0.0,850.78662109375,416.9462432861328,431.30712890624994,-417.3490295410156,13.579478843425052,,9.70994683364806
AR02AA,S,0.0,4.0,954.7415161132812,468.43353271484375,-105.8836364746094,176.7154541015625,4.739598863536528,5.094793460001597,8.91147602571851
AN10HA1,W,0.0,7.0,987.8248291015624,500.491455078125,9.419677734375,-26.95404052734375,0.6583761658513019,1.3995766145221902,4.787041605251642
UD06AD,W,0.0,0.0,1001.118896484375,450.01318359375,0.7783203125,-14.4234619140625,0.3330762436461091,,10.224287799577487
IT02IT1,W,0.0,1.0,979.4571685791016,703.64404296875,1.30291748046875,-156.7587890625,3.6101004964562153,12.665303591871297,6.3879521248115525
EH08OI1,W,0.0,2.0,1034.4212036132812,590.7360229492188,44.87994384765625,-158.57168579101562,3.794638541847392,7.941252344455272,4.71496259450771
LL13AE1,S,0.0,0.0,1399.0912017822266,1194.8496704101562,-41.03179931640625,60.7559814453125,1.6900780679417784,,23.205229733577887
OR13UN1,W,1.0,10.0,1006.2508544921876,373.1534118652344,-10.7315673828125,-5.5289306640625,0.2783729762267783,1.3693277033852422,2.4448090568858785
ON27IN1,W,0.0,0.0,678.1734466552734,1788.7789306640625,28.909912109374982,-69.631591796875,1.738018892526324,,30.609935724897262
ON27IN1,N,1.0,3.0,1408.1754760742188,1506.0348510742188,-119.02694702148436,40.362335205078125,2.895733096249187,21.950875731045148,27.97343992882632
VE21IR1,W,0.0,0.0,942.4710083007812,298.16522216796875,-9.872406005859377,177.90057373046875,4.101568285589706,,10.189049228764834
IT02IT1,N,1.0,2.0,965.8325958251952,546.6155395507812,23.76673889160156,-200.7185974121093,4.650540506016793,7.18541334366163,1.9323609904585504
AN10HA1,N,1.0,3.0,1005.7087097167968,835.5479888916016,-72.01751708984375,79.41372680664061,2.470564842839704,6.878529174644021,14.558185196791948
OC19AS1,W,0.0,0.0,726.1699676513672,485.274169921875,20.67567443847653,87.37298583984375,2.0695086581293167,,13.075910552697096
IT02IT1,W,0.0,0.0,989.7247924804688,219.779541015625,10.77789306640625,-47.468505859375,1.122311221221604,,1.866957104527886
